gene_oid	gene_length	feature_type	start_coord	end_coord
2737700211	287	cleavage	17	18
2737700225	346	cleavage	28	29
2737700228	157	cleavage	49	50
2737700229	161	cleavage	24	25
2737700241	297	cleavage	23	24
2737700248	479	cleavage	25	26
2737700251	451	cleavage	33	34
2737700268	212	cleavage	29	30
2737700277	318	cleavage	19	20
2737700282	117	cleavage	22	23
2737700308	767	cleavage	28	29
2737700309	168	cleavage	23	24
2737700326	51	cleavage	29	30
2737700328	158	cleavage	18	19
2737700353	135	cleavage	40	41
2737700367	425	cleavage	24	25
2737700368	227	cleavage	18	19
2737700369	316	cleavage	22	23
2737700389	93	cleavage	21	22
2737700393	164	cleavage	24	25
2737700400	164	cleavage	24	25
2737700404	202	cleavage	22	23
2737700437	472	cleavage	24	25
2737700449	169	cleavage	20	21
2737700469	357	cleavage	31	32
2737700488	178	cleavage	29	30
2737700496	329	cleavage	33	34
2737700500	337	cleavage	22	23
2737700509	713	cleavage	29	30
2737700533	399	cleavage	30	31
2737700540	123	cleavage	18	19
2737700551	223	cleavage	25	26
2737700552	350	cleavage	26	27
2737700553	181	cleavage	26	27
2737700558	146	cleavage	20	21
2737700570	180	cleavage	29	30
2737700573	192	cleavage	28	29
2737700581	125	cleavage	22	23
2737700583	186	cleavage	27	28
2737700609	409	cleavage	22	23
2737700633	206	cleavage	29	30
2737700649	483	cleavage	29	30
2737700696	433	cleavage	22	23
2737700706	404	cleavage	22	23
2737700710	158	cleavage	22	23
2737700712	164	cleavage	23	24
2737700714	153	cleavage	37	38
2737700715	124	cleavage	20	21
2737700716	109	cleavage	26	27
2737700743	417	cleavage	26	27
2737700758	225	cleavage	29	30
2737700765	231	cleavage	22	23
2737700806	389	cleavage	23	24
2737700834	213	cleavage	30	31
2737700836	236	cleavage	28	29
2737700837	231	cleavage	25	26
2737700839	224	cleavage	27	28
2737700843	394	cleavage	28	29
2737700851	204	cleavage	19	20
2737700879	155	cleavage	19	20
2737700903	411	cleavage	31	32
2737700908	392	cleavage	20	21
2737700914	493	cleavage	26	27
2737700926	403	cleavage	60	61
2737700949	423	cleavage	24	25
2737700960	338	cleavage	27	28
2737701009	169	cleavage	41	42
2737701012	257	cleavage	22	23
2737701013	495	cleavage	28	29
2737701015	111	cleavage	24	25
2737701016	428	cleavage	26	27
2737701026	172	cleavage	28	29
2737701029	377	cleavage	23	24
2737701030	227	cleavage	25	26
2737701039	309	cleavage	25	26
2737701064	531	cleavage	25	26
2737701069	131	cleavage	19	20
2737701070	126	cleavage	19	20
2737701075	93	cleavage	23	24
2737701087	71	cleavage	20	21
2737701118	442	cleavage	23	24
2737701137	668	cleavage	24	25
2737701140	274	cleavage	33	34
2737701145	359	cleavage	22	23
2737701149	135	cleavage	21	22
2737701152	291	cleavage	29	30
2737701161	472	cleavage	19	20
2737701189	151	cleavage	22	23
2737701220	469	cleavage	20	21
2737701225	150	cleavage	24	25
2737701262	363	cleavage	23	24
2737701266	116	cleavage	22	23
2737701268	117	cleavage	17	18
2737701321	203	cleavage	28	29
2737701325	219	cleavage	22	23
2737701331	227	cleavage	26	27
2737701346	101	cleavage	26	27
2737701351	251	cleavage	20	21
2737701369	244	cleavage	26	27
2737701371	182	cleavage	21	22
2737701372	220	cleavage	27	28
2737701373	557	cleavage	27	28
2737701374	192	cleavage	23	24
2737701381	209	cleavage	22	23
2737701391	432	cleavage	19	20
2737701408	308	cleavage	27	28
2737701426	148	cleavage	17	18
2737701441	209	cleavage	23	24
2737701456	163	cleavage	22	23
2737701471	351	cleavage	21	22
2737701479	244	cleavage	27	28
2737701492	607	cleavage	18	19
2737701506	601	cleavage	25	26
2737701516	198	cleavage	24	25
2737701521	489	cleavage	23	24
