gene_oid	gene_length	feature_type	start_coord	end_coord
2757601860	342	cleavage	35	36
2757601865	79	cleavage	28	29
2757601877	457	cleavage	32	33
2757601878	144	cleavage	26	27
2757601883	363	cleavage	21	22
2757601914	131	cleavage	19	20
2757601915	126	cleavage	19	20
2757601920	93	cleavage	23	24
2757601939	443	cleavage	32	33
2757601941	182	cleavage	17	18
2757601961	69	cleavage	22	23
2757601973	93	cleavage	21	22
2757601977	164	cleavage	24	25
2757601984	164	cleavage	24	25
2757601988	202	cleavage	22	23
2757602005	472	cleavage	24	25
2757602017	169	cleavage	20	21
2757602037	357	cleavage	31	32
2757602056	178	cleavage	29	30
2757602065	101	cleavage	26	27
2757602076	198	cleavage	24	25
2757602097	351	cleavage	21	22
2757602105	244	cleavage	27	28
2757602144	297	cleavage	23	24
2757602151	479	cleavage	25	26
2757602154	451	cleavage	33	34
2757602171	212	cleavage	29	30
2757602180	318	cleavage	19	20
2757602185	117	cleavage	22	23
2757602211	767	cleavage	28	29
2757602212	168	cleavage	23	24
2757602229	51	cleavage	29	30
2757602231	158	cleavage	18	19
2757602244	135	cleavage	40	41
2757602264	180	cleavage	19	20
2757602277	193	cleavage	17	18
2757602287	386	cleavage	23	24
2757602304	692	cleavage	47	48
2757602305	379	cleavage	26	27
2757602318	409	cleavage	22	23
2757602342	206	cleavage	29	30
2757602358	483	cleavage	29	30
2757602373	240	cleavage	18	19
2757602384	137	cleavage	18	19
2757602385	718	cleavage	34	35
2757602389	152	cleavage	34	35
2757602405	320	cleavage	19	20
2757602424	286	cleavage	24	25
2757602429	158	cleavage	30	31
2757602438	710	cleavage	20	21
2757602439	369	cleavage	20	21
2757602440	179	cleavage	22	23
2757602442	191	cleavage	23	24
2757602443	190	cleavage	24	25
2757602445	312	cleavage	29	30
2757602448	200	cleavage	33	34
2757602478	363	cleavage	23	24
2757602482	116	cleavage	22	23
2757602484	117	cleavage	17	18
2757602516	440	cleavage	25	26
2757602532	607	cleavage	18	19
2757602613	442	cleavage	23	24
2757602673	346	cleavage	28	29
2757602676	157	cleavage	49	50
2757602677	161	cleavage	24	25
2757602684	124	cleavage	18	19
2757602691	239	cleavage	31	32
2757602695	113	cleavage	27	28
2757602714	576	cleavage	23	24
2757602723	239	cleavage	24	25
2757602724	192	cleavage	26	27
2757602725	417	cleavage	22	23
2757602746	146	cleavage	20	21
2757602758	180	cleavage	29	30
2757602761	192	cleavage	28	29
2757602769	125	cleavage	22	23
2757602771	186	cleavage	27	28
2757602791	223	cleavage	25	26
2757602792	350	cleavage	26	27
2757602793	181	cleavage	26	27
2757602802	50	cleavage	19	20
2757602815	105	cleavage	12	13
2757602821	414	cleavage	24	25
2757602851	146	cleavage	18	19
2757602861	294	cleavage	25	26
2757602866	101	cleavage	20	21
2757602883	465	cleavage	28	29
2757602888	127	cleavage	19	20
2757602895	101	cleavage	20	21
2757602896	277	cleavage	19	20
2757602898	438	cleavage	23	24
2757602899	274	cleavage	25	26
2757602913	97	cleavage	19	20
2757602925	71	cleavage	20	21
2757602931	305	cleavage	26	27
