rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.12763735571
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.12763735571
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.20039952691
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.20039952691
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	4.44818019904
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	4.44818019904
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.64293469722
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.65133517035
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.20643239516
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.20643239516
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.50149698121
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	3.33054272962
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.90226577922
rebinned_bins/final-refined_bins_anvi_headers/B21_Fa13.BD.MLB.SN_rebin4-contigs.fa	2.90226577922
