gene_oid	gene_length	feature_type	start_coord	end_coord
2737829507	401	cleavage	22	23
2737829513	749	cleavage	21	22
2737829535	293	cleavage	20	21
2737829557	502	cleavage	42	43
2737829651	181	cleavage	23	24
2737829678	567	cleavage	26	27
2737829725	562	cleavage	26	27
2737829778	454	cleavage	31	32
2737829798	239	cleavage	41	42
2737829887	392	cleavage	27	28
2737829922	288	cleavage	25	26
2737829932	187	cleavage	25	26
2737829947	289	cleavage	28	29
2737829949	120	cleavage	25	26
2737829989	367	cleavage	24	25
2737830009	309	cleavage	26	27
2737830012	348	cleavage	45	46
2737830031	380	cleavage	22	23
2737830041	410	cleavage	32	33
2737830107	176	cleavage	18	19
2737830120	116	cleavage	28	29
2737830137	425	cleavage	23	24
2737830148	343	cleavage	41	42
2737830176	320	cleavage	28	29
2737830181	442	cleavage	30	31
2737830192	104	cleavage	26	27
2737830209	147	cleavage	20	21
2737830253	134	cleavage	26	27
2737830257	328	cleavage	26	27
2737830321	881	cleavage	25	26
2737830324	416	cleavage	19	20
2737830325	616	cleavage	37	38
2737830373	391	cleavage	33	34
2737830380	193	cleavage	22	23
2737830412	395	cleavage	34	35
2737830520	311	cleavage	25	26
2737830528	397	cleavage	25	26
2737830577	344	cleavage	17	18
2737830595	102	cleavage	18	19
2737830633	389	cleavage	26	27
2737830649	224	cleavage	25	26
2737830652	843	cleavage	45	46
2737830672	342	cleavage	25	26
2737830679	323	cleavage	25	26
2737830708	205	cleavage	22	23
2737830726	368	cleavage	17	18
2737830766	324	cleavage	24	25
2737830776	194	cleavage	31	32
2737830792	455	cleavage	20	21
2737830829	757	cleavage	23	24
2737830858	551	cleavage	27	28
2737830880	384	cleavage	26	27
2737830911	337	cleavage	41	42
2737830985	423	cleavage	26	27
2737830986	413	cleavage	25	26
2737831002	444	cleavage	17	18
2737831015	330	cleavage	33	34
2737831016	312	cleavage	44	45
2737831047	430	cleavage	22	23
2737831080	296	cleavage	27	28
