,Position,value
contig_20045_1,0,0.0
contig_20045_1,1,0.0
contig_20045_1,2,0.0
contig_20045_1,3,0.0
contig_20045_1,4,0.0
contig_20045_1,5,0.0
contig_20045_1,6,0.0
contig_20045_1,7,0.4
contig_20045_1,8,0.0
contig_20045_1,9,0.010989010989
contig_20045_1,10,0.0106382978723
contig_20045_1,11,0.0
contig_20045_1,12,0.0
contig_20045_1,13,0.0754716981132
contig_20045_1,14,0.0
contig_20045_1,15,0.0
contig_20045_1,16,0.153153153153
contig_20045_1,17,0.0
contig_20045_1,18,0.0350877192982
contig_20045_1,19,0.0
contig_20045_1,20,0.0
contig_20045_1,21,0.0
contig_20045_1,22,0.00813008130081
contig_20045_1,23,0.0077519379845
contig_20045_1,24,0.0
contig_20045_1,25,0.037037037037
contig_20045_1,26,0.0
contig_20045_1,27,0.0
contig_20045_1,28,0.00714285714286
contig_20045_1,29,0.0
contig_20045_1,30,0.0
contig_20045_1,31,0.0
contig_20045_1,32,0.0
contig_20045_1,33,0.0
contig_20045_1,34,0.0127388535032
contig_20045_1,35,0.0
contig_20045_1,36,0.00595238095238
contig_20045_1,37,0.0355029585799
contig_20045_1,38,0.0
contig_20045_1,39,0.0
contig_20045_1,40,0.0277777777778
contig_20045_1,41,0.0
contig_20045_1,42,0.0
contig_20045_1,43,0.0824742268041
contig_20045_1,44,0.0
contig_20045_1,45,0.00487804878049
contig_20045_1,46,0.0338164251208
contig_20045_1,47,0.0
contig_20045_1,48,0.0233644859813
contig_20045_1,49,0.0412844036697
contig_20045_1,50,0.0
contig_20045_1,51,0.00448430493274
contig_20045_1,52,0.259911894273
contig_20045_1,53,0.00877192982456
contig_20045_1,54,0.0
contig_20045_1,55,0.0212765957447
contig_20045_1,56,0.0
contig_20045_1,57,0.0
contig_20045_1,58,0.0688259109312
contig_20045_1,59,0.0
contig_20045_1,60,0.00411522633745
contig_20045_1,61,0.0120481927711
contig_20045_1,62,0.0
contig_20045_1,63,0.0
contig_20045_1,64,0.0551181102362
contig_20045_1,65,0.0
contig_20045_1,66,0.0
contig_20045_1,67,0.0232558139535
contig_20045_1,68,0.0
contig_20045_1,69,0.0
contig_20045_1,70,0.0
contig_20045_1,71,0.0
contig_20045_1,72,0.0037037037037
contig_20045_1,73,0.0110701107011
contig_20045_1,74,0.00727272727273
contig_20045_1,75,0.00724637681159
contig_20045_1,76,0.0
contig_20045_1,77,0.0
contig_20045_1,78,0.0
contig_20045_1,79,0.0734265734266
contig_20045_1,80,0.0
contig_20045_1,81,0.0
contig_20045_1,82,0.0
contig_20045_1,83,0.0
contig_20045_1,84,0.0
contig_20045_1,85,0.00680272108844
contig_20045_1,86,0.0
contig_20045_1,87,0.0
contig_20045_1,88,0.0131578947368
contig_20045_1,89,0.00325732899023
contig_20045_1,90,0.00651465798046
contig_20045_1,91,0.374592833876
contig_20045_1,92,0.0903225806452
contig_20045_1,93,0.0
contig_20045_1,94,0.0032154340836
contig_20045_1,95,0.0
contig_20045_1,96,0.00316455696203
contig_20045_1,97,0.0
contig_20045_1,98,0.0
contig_20045_1,99,0.0
contig_20045_1,100,0.00925925925926
contig_20045_1,101,0.0
contig_20045_1,102,0.0
contig_20045_1,103,0.0776119402985
contig_20045_1,104,0.0
contig_20045_1,105,0.00593471810089
contig_20045_1,106,0.0117302052786
contig_20045_1,107,0.00290697674419
contig_20045_1,108,0.0
contig_20045_1,109,0.025787965616
contig_20045_1,110,0.0
contig_20045_1,111,0.0
contig_20045_1,112,0.00560224089636
contig_20045_1,113,0.00280898876404
contig_20045_1,114,0.0
contig_20045_1,115,0.016620498615
contig_20045_1,116,0.0
contig_20045_1,117,0.0
contig_20045_1,118,0.00797872340426
contig_20045_1,119,0.0
contig_20045_1,120,0.0026525198939
contig_20045_1,121,0.00262467191601
contig_20045_1,122,0.0
contig_20045_1,123,0.00260416666667
contig_20045_1,124,0.0
contig_20045_1,125,0.0
contig_20045_1,126,0.0025974025974
contig_20045_1,127,0.00259067357513
contig_20045_1,128,0.00260416666667
contig_20045_1,129,0.0
contig_20045_1,130,0.00783289817232
contig_20045_1,131,0.00519480519481
contig_20045_1,132,0.00771208226221
contig_20045_1,133,0.00763358778626
contig_20045_1,134,0.0
contig_20045_1,135,0.00248756218905
contig_20045_1,136,0.00248756218905
contig_20045_1,137,0.0
contig_20045_1,138,0.0
contig_20045_1,139,0.00966183574879
contig_20045_1,140,0.0
contig_20045_1,141,0.0
contig_20045_1,142,0.0123762376238
contig_20045_1,143,0.0
contig_20045_1,144,0.0121654501217
contig_20045_1,145,0.0602409638554
contig_20045_1,146,0.0
contig_20045_1,147,0.00240384615385
contig_20045_1,148,0.0359712230216
contig_20045_1,149,0.00481927710843
contig_20045_1,150,0.00239234449761
contig_20045_1,151,0.0602409638554
contig_20045_1,152,0.0
contig_20045_1,153,0.0024154589372
contig_20045_1,154,0.0433734939759
contig_20045_1,155,0.00721153846154
contig_20045_1,156,0.00240963855422
contig_20045_1,157,0.104622871046
contig_20045_1,158,0.0
contig_20045_1,159,0.0024154589372
contig_20045_1,160,0.0430622009569
contig_20045_1,161,0.0
contig_20045_1,162,0.0142180094787
contig_20045_1,163,0.00236966824645
