gene_oid	gene_length	feature_type	start_coord	end_coord
2737843474	401	cleavage	28	29
2737843479	87	cleavage	24	25
2737843487	187	cleavage	25	26
2737843488	58	cleavage	22	23
2737843490	338	cleavage	28	29
2737843491	124	cleavage	18	19
2737843504	451	cleavage	22	23
2737843565	211	cleavage	25	26
2737843586	330	cleavage	23	24
2737843599	322	cleavage	22	23
2737843605	269	cleavage	24	25
2737843609	139	cleavage	24	25
2737843624	261	cleavage	24	25
2737843636	325	cleavage	25	26
2737843640	326	cleavage	26	27
2737843669	168	cleavage	23	24
2737843670	764	cleavage	28	29
2737843724	198	cleavage	23	24
2737843746	320	cleavage	23	24
2737843762	148	cleavage	19	20
2737843782	468	cleavage	22	23
2737843783	441	cleavage	20	21
2737843796	435	cleavage	24	25
2737843798	107	cleavage	22	23
2737843806	173	cleavage	22	23
2737843833	323	cleavage	25	26
2737843861	326	cleavage	25	26
2737843868	339	cleavage	25	26
2737843893	407	cleavage	25	26
2737843904	281	cleavage	26	27
2737843911	339	cleavage	22	23
2737843947	102	cleavage	22	23
2737843955	143	cleavage	21	22
2737843972	326	cleavage	27	28
2737843983	75	cleavage	22	23
2737843989	149	cleavage	21	22
2737844005	79	cleavage	27	28
2737844014	344	cleavage	19	20
2737844018	250	cleavage	35	36
2737844030	301	cleavage	22	23
2737844039	324	cleavage	28	29
2737844041	126	cleavage	22	23
2737844076	330	cleavage	31	32
2737844078	321	cleavage	22	23
2737844088	364	cleavage	35	36
2737844102	335	cleavage	37	38
2737844103	353	cleavage	28	29
2737844107	260	cleavage	27	28
2737844109	168	cleavage	23	24
2737844117	322	cleavage	23	24
2737844118	280	cleavage	29	30
2737844120	279	cleavage	24	25
2737844124	258	cleavage	19	20
2737844129	328	cleavage	27	28
2737844131	471	cleavage	31	32
2737844136	464	cleavage	16	17
2737844194	413	cleavage	26	27
2737844211	123	cleavage	18	19
2737844221	270	cleavage	35	36
2737844230	160	cleavage	27	28
2737844238	142	cleavage	25	26
2737844245	390	cleavage	20	21
2737844258	164	cleavage	26	27
2737844262	204	cleavage	36	37
2737844301	327	cleavage	24	25
2737844313	401	cleavage	25	26
2737844345	322	cleavage	23	24
2737844371	46	cleavage	27	28
2737844405	330	cleavage	27	28
2737844413	377	cleavage	24	25
2737844419	106	cleavage	23	24
2737844420	127	cleavage	23	24
2737844431	335	cleavage	29	30
2737844434	298	cleavage	21	22
2737844435	197	cleavage	22	23
2737844436	323	cleavage	24	25
2737844445	458	cleavage	24	25
2737844455	141	cleavage	23	24
2737844471	326	cleavage	24	25
2737844475	337	cleavage	31	32
2737844478	93	cleavage	23	24
2737844480	127	cleavage	20	21
2737844481	131	cleavage	19	20
2737844489	346	cleavage	21	22
2737844504	158	cleavage	23	24
2737844508	334	cleavage	33	34
2737844518	529	cleavage	27	28
2737844525	259	cleavage	47	48
2737844554	87	cleavage	22	23
2737844562	329	cleavage	25	26
2737844628	348	cleavage	26	27
2737844633	70	cleavage	29	30
2737844636	319	cleavage	19	20
2737844651	148	cleavage	23	24
2737844665	325	cleavage	21	22
2737844668	288	cleavage	25	26
2737844674	371	cleavage	24	25
2737844675	152	cleavage	30	31
2737844677	266	cleavage	21	22
2737844678	217	cleavage	27	28
2737844684	334	cleavage	32	33
2737844687	322	cleavage	27	28
2737844693	121	cleavage	29	30
2737844719	200	cleavage	21	22
2737844722	628	cleavage	27	28
2737844723	117	cleavage	19	20
2737844725	109	cleavage	19	20
2737844758	323	cleavage	22	23
2737844762	110	cleavage	18	19
2737844764	325	cleavage	27	28
2737844798	124	cleavage	24	25
2737844807	323	cleavage	27	28
2737844810	83	cleavage	42	43
2737844825	516	cleavage	31	32
2737844838	331	cleavage	28	29
2737844839	325	cleavage	26	27
2737844841	329	cleavage	29	30
2737844848	277	cleavage	22	23
2737844869	162	cleavage	27	28
2737844872	389	cleavage	24	25
2737844896	395	cleavage	22	23
2737844905	335	cleavage	33	34
2737844909	318	cleavage	19	20
2737844917	180	cleavage	35	36
2737844923	326	cleavage	21	22
2737844927	339	cleavage	33	34
2737844942	404	cleavage	29	30
2737844943	243	cleavage	22	23
2737844975	323	cleavage	24	25
2737844981	701	cleavage	25	26
2737844982	156	cleavage	20	21
2737844993	324	cleavage	28	29
2737845007	523	cleavage	25	26
2737845013	108	cleavage	20	21
2737845014	305	cleavage	28	29
2737845048	340	cleavage	39	40
2737845069	370	cleavage	33	34
2737845099	321	cleavage	22	23
2737845102	316	cleavage	19	20
2737845128	126	cleavage	23	24
2737845138	212	cleavage	18	19
2737845154	328	cleavage	29	30
2737845178	321	cleavage	22	23
2737845180	319	cleavage	18	19
2737845182	320	cleavage	21	22
2737845199	77	cleavage	18	19
2737845200	369	cleavage	22	23
2737845201	105	cleavage	19	20
2737845213	353	cleavage	22	23
2737845221	329	cleavage	22	23
2737845224	446	cleavage	29	30
2737845244	610	cleavage	21	22
2737845262	225	cleavage	26	27
2737845278	364	cleavage	31	32
2737845289	388	cleavage	22	23
2737845295	277	cleavage	23	24
2737845302	321	cleavage	22	23
2737845318	324	cleavage	25	26
2737845335	688	cleavage	33	34
2737845339	215	cleavage	23	24
2737845340	524	cleavage	26	27
