gene_oid	gene_length	feature_type	start_coord	end_coord
2737836548	206	cleavage	22	23
2737836553	587	cleavage	17	18
2737836574	321	cleavage	25	26
2737836606	380	cleavage	30	31
2737836618	330	cleavage	23	24
2737836636	280	cleavage	24	25
2737836649	532	cleavage	25	26
2737836666	246	cleavage	21	22
2737836709	246	cleavage	26	27
2737836733	97	cleavage	22	23
2737836739	296	cleavage	23	24
2737836742	167	cleavage	18	19
2737836764	388	cleavage	23	24
2737836785	338	cleavage	24	25
2737836794	404	cleavage	28	29
2737836807	337	cleavage	21	22
2737836809	353	cleavage	32	33
2737836813	199	cleavage	26	27
2737836818	337	cleavage	35	36
2737836834	147	cleavage	20	21
2737836852	276	cleavage	22	23
2737836853	305	cleavage	19	20
2737836857	127	cleavage	32	33
2737836881	240	cleavage	25	26
2737836892	182	cleavage	24	25
2737836893	187	cleavage	23	24
2737836910	319	cleavage	22	23
2737836921	433	cleavage	38	39
2737837013	58	cleavage	18	19
2737837015	186	cleavage	19	20
2737837021	404	cleavage	22	23
2737837036	124	cleavage	23	24
2737837040	200	cleavage	19	20
2737837058	129	cleavage	25	26
2737837066	144	cleavage	19	20
2737837093	269	cleavage	26	27
2737837094	191	cleavage	28	29
2737837128	264	cleavage	19	20
2737837129	122	cleavage	23	24
2737837131	116	cleavage	21	22
2737837132	129	cleavage	33	34
2737837135	531	cleavage	30	31
2737837161	334	cleavage	27	28
2737837176	334	cleavage	27	28
2737837180	162	cleavage	20	21
2737837181	191	cleavage	28	29
2737837195	242	cleavage	27	28
2737837196	374	cleavage	20	21
2737837204	441	cleavage	21	22
2737837217	345	cleavage	26	27
2737837222	174	cleavage	27	28
2737837238	385	cleavage	22	23
2737837246	511	cleavage	23	24
2737837256	129	cleavage	33	34
2737837257	126	cleavage	26	27
2737837258	96	cleavage	25	26
2737837264	237	cleavage	20	21
2737837276	335	cleavage	35	36
2737837309	193	cleavage	26	27
2737837315	324	cleavage	25	26
2737837321	491	cleavage	23	24
2737837331	330	cleavage	28	29
2737837333	77	cleavage	32	33
2737837367	70	cleavage	34	35
2737837369	323	cleavage	21	22
2737837371	324	cleavage	25	26
2737837373	331	cleavage	30	31
2737837381	212	cleavage	19	20
2737837385	324	cleavage	25	26
2737837395	473	cleavage	26	27
2737837442	329	cleavage	26	27
2737837446	324	cleavage	24	25
2737837457	169	cleavage	24	25
2737837458	781	cleavage	28	29
2737837464	124	cleavage	28	29
2737837465	131	cleavage	25	26
2737837492	443	cleavage	26	27
2737837500	357	cleavage	32	33
2737837507	43	cleavage	22	23
2737837513	383	cleavage	32	33
2737837531	162	cleavage	34	35
2737837537	446	cleavage	26	27
2737837543	318	cleavage	24	25
2737837578	135	cleavage	23	24
2737837598	440	cleavage	33	34
2737837605	397	cleavage	24	25
2737837608	214	cleavage	25	26
2737837609	270	cleavage	25	26
2737837623	326	cleavage	26	27
2737837625	325	cleavage	21	22
2737837628	327	cleavage	27	28
2737837638	320	cleavage	25	26
2737837642	344	cleavage	26	27
2737837657	507	cleavage	32	33
2737837664	116	cleavage	21	22
2737837670	327	cleavage	29	30
2737837686	211	cleavage	18	19
2737837696	150	cleavage	22	23
2737837725	269	cleavage	30	31
2737837730	332	cleavage	26	27
2737837767	324	cleavage	25	26
2737837797	118	cleavage	25	26
2737837802	353	cleavage	22	23
2737837809	395	cleavage	28	29
2737837819	395	cleavage	24	25
2737837837	198	cleavage	34	35
2737837850	330	cleavage	28	29
2737837861	246	cleavage	24	25
2737837888	167	cleavage	25	26
2737837902	498	cleavage	42	43
2737837914	330	cleavage	28	29
2737837935	322	cleavage	24	25
2737837952	377	cleavage	21	22
2737837958	321	cleavage	22	23
2737837961	261	cleavage	19	20
2737837973	268	cleavage	26	27
2737837989	222	cleavage	41	42
2737837990	209	cleavage	27	28
2737838007	241	cleavage	23	24
2737838015	187	cleavage	19	20
2737838051	343	cleavage	23	24
2737838071	251	cleavage	26	27
2737838108	166	cleavage	27	28
2737838111	330	cleavage	23	24
2737838126	185	cleavage	36	37
2737838137	253	cleavage	22	23
2737838145	161	cleavage	19	20
2737838158	101	cleavage	20	21
2737838209	620	cleavage	34	35
2737838213	138	cleavage	22	23
2737838275	402	cleavage	27	28
2737838284	43	cleavage	29	30
2737838310	318	cleavage	20	21
2737838313	351	cleavage	31	32
2737838321	431	cleavage	26	27
2737838323	130	cleavage	20	21
2737838381	162	cleavage	20	21
2737838382	191	cleavage	28	29
2737838414	37	cleavage	18	19
2737838436	262	cleavage	28	29
2737838447	395	cleavage	36	37
2737838449	769	cleavage	21	22
2737838469	164	cleavage	24	25
2737838487	324	cleavage	23	24
