gene_oid	gene_length	feature_type	start_coord	end_coord
2757592826	348	cleavage	26	27
2757592831	339	cleavage	33	34
2757592832	325	cleavage	25	26
2757592840	208	cleavage	22	23
2757592870	319	cleavage	23	24
2757592873	229	cleavage	21	22
2757592947	323	cleavage	24	25
2757592951	331	cleavage	30	31
2757592959	227	cleavage	15	16
2757592963	524	cleavage	37	38
2757592972	181	cleavage	22	23
2757592974	209	cleavage	25	26
2757593027	541	cleavage	26	27
2757593040	149	cleavage	21	22
2757593051	324	cleavage	25	26
2757593060	315	cleavage	26	27
2757593066	329	cleavage	22	23
2757593136	353	cleavage	22	23
2757593146	328	cleavage	21	22
2757593151	285	cleavage	32	33
2757593157	330	cleavage	27	28
2757593179	218	cleavage	22	23
2757593184	149	cleavage	24	25
2757593202	328	cleavage	27	28
2757593210	226	cleavage	22	23
2757593220	326	cleavage	26	27
2757593224	276	cleavage	28	29
2757593227	126	cleavage	23	24
2757593252	357	cleavage	24	25
2757593267	327	cleavage	27	28
2757593290	277	cleavage	22	23
2757593319	429	cleavage	19	20
2757593364	380	cleavage	26	27
2757593365	227	cleavage	20	21
2757593382	217	cleavage	21	22
2757593393	77	cleavage	52	53
2757593394	369	cleavage	22	23
2757593395	108	cleavage	19	20
2757593402	531	cleavage	29	30
2757593422	299	cleavage	29	30
2757593425	326	cleavage	26	27
2757593431	224	cleavage	27	28
2757593437	192	cleavage	26	27
2757593446	613	cleavage	26	27
2757593465	170	cleavage	42	43
2757593468	104	cleavage	31	32
2757593483	75	cleavage	22	23
2757593516	269	cleavage	24	25
2757593517	178	cleavage	23	24
2757593537	94	cleavage	22	23
2757593540	196	cleavage	22	23
2757593543	286	cleavage	26	27
2757593559	321	cleavage	22	23
2757593565	323	cleavage	24	25
2757593584	518	cleavage	24	25
2757593601	339	cleavage	38	39
2757593609	281	cleavage	24	25
2757593614	404	cleavage	29	30
2757593618	255	cleavage	26	27
2757593619	212	cleavage	28	29
2757593660	331	cleavage	22	23
2757593664	64	cleavage	19	20
2757593667	263	cleavage	22	23
2757593668	265	cleavage	20	21
2757593697	393	cleavage	29	30
2757593707	342	cleavage	24	25
2757593711	397	cleavage	22	23
2757593729	319	cleavage	19	20
2757593736	325	cleavage	25	26
2757593741	297	cleavage	21	22
2757593751	324	cleavage	27	28
2757593756	325	cleavage	27	28
2757593761	209	cleavage	37	38
2757593763	387	cleavage	29	30
2757593779	330	cleavage	30	31
2757593795	328	cleavage	29	30
2757593801	330	cleavage	23	24
2757593808	401	cleavage	27	28
2757593824	224	cleavage	25	26
2757593833	192	cleavage	23	24
2757593841	209	cleavage	32	33
2757593842	230	cleavage	30	31
2757593885	326	cleavage	25	26
2757593914	321	cleavage	21	22
2757593924	412	cleavage	30	31
2757593937	180	cleavage	35	36
2757593950	324	cleavage	23	24
2757594018	390	cleavage	22	23
2757594030	343	cleavage	27	28
2757594048	397	cleavage	24	25
2757594060	388	cleavage	23	24
2757594067	321	cleavage	22	23
2757594070	319	cleavage	18	19
2757594078	331	cleavage	29	30
2757594102	121	cleavage	67	68
2757594107	162	cleavage	25	26
2757594118	325	cleavage	29	30
2757594128	519	cleavage	21	22
2757594130	667	cleavage	24	25
2757594133	304	cleavage	30	31
2757594136	349	cleavage	27	28
2757594145	252	cleavage	20	21
2757594159	258	cleavage	25	26
2757594167	719	cleavage	26	27
2757594177	194	cleavage	27	28
2757594180	180	cleavage	26	27
2757594181	128	cleavage	22	23
2757594186	131	cleavage	21	22
2757594187	289	cleavage	19	20
2757594250	323	cleavage	22	23
2757594264	188	cleavage	21	22
2757594288	325	cleavage	25	26
2757594291	296	cleavage	21	22
2757594292	337	cleavage	24	25
2757594297	300	cleavage	23	24
2757594310	336	cleavage	34	35
2757594321	320	cleavage	35	36
2757594323	102	cleavage	22	23
2757594327	326	cleavage	21	22
2757594336	240	cleavage	26	27
2757594346	390	cleavage	22	23
2757594371	191	cleavage	25	26
2757594372	393	cleavage	40	41
2757594376	339	cleavage	24	25
2757594379	63	cleavage	48	49
2757594380	370	cleavage	21	22
2757594415	321	cleavage	22	23
2757594417	328	cleavage	29	30
2757594425	677	cleavage	22	23
2757594484	193	cleavage	21	22
2757594504	636	cleavage	21	22
2757594506	321	cleavage	22	23
2757594532	234	cleavage	20	21
2757594552	328	cleavage	29	30
2757594553	290	cleavage	21	22
2757594574	324	cleavage	23	24
2757594600	215	cleavage	19	20
2757594605	332	cleavage	29	30
2757594607	159	cleavage	27	28
2757594618	387	cleavage	25	26
2757594643	346	cleavage	28	29
2757594661	327	cleavage	23	24
2757594669	614	cleavage	28	29
2757594675	126	cleavage	24	25
2757594704	300	cleavage	30	31
2757594781	401	cleavage	28	29
2757594787	610	cleavage	23	24
2757594806	159	cleavage	24	25
2757594811	377	cleavage	20	21
2757594834	703	cleavage	23	24
2757594848	101	cleavage	25	26
2757594860	346	cleavage	21	22
2757594867	385	cleavage	24	25
2757594875	127	cleavage	20	21
2757594880	505	cleavage	29	30
2757594899	331	cleavage	33	34
2757594900	141	cleavage	26	27
2757594917	320	cleavage	21	22
2757594927	185	cleavage	20	21
2757594930	157	cleavage	20	21
2757594959	327	cleavage	24	25
2757594966	326	cleavage	25	26
2757595041	204	cleavage	27	28
2757595056	329	cleavage	28	29
2757595064	356	cleavage	25	26
2757595067	328	cleavage	35	36
2757595071	322	cleavage	21	22
2757595075	242	cleavage	29	30
2757595091	450	cleavage	20	21
2757595092	468	cleavage	22	23
2757595095	199	cleavage	26	27
2757595101	366	cleavage	20	21
2757595103	322	cleavage	22	23
2757595109	107	cleavage	25	26
2757595124	247	cleavage	22	23
2757595137	190	cleavage	15	16
2757595157	324	cleavage	28	29
2757595163	141	cleavage	19	20
2757595174	322	cleavage	23	24
2757595175	280	cleavage	29	30
2757595177	279	cleavage	24	25
2757595180	321	cleavage	22	23
2757595200	108	cleavage	25	26
2757595211	323	cleavage	22	23
2757595218	123	cleavage	18	19
2757595228	106	cleavage	23	24
2757595261	168	cleavage	23	24
2757595311	458	cleavage	24	25
2757595336	322	cleavage	21	22
2757595369	354	cleavage	25	26
2757595387	473	cleavage	25	26
2757595394	253	cleavage	27	28
2757595395	325	cleavage	22	23
2757595439	195	cleavage	27	28
2757595440	215	cleavage	20	21
2757595472	322	cleavage	22	23
2757595479	330	cleavage	31	32
2757595501	325	cleavage	25	26
2757595529	261	cleavage	24	25
2757595553	65	cleavage	22	23
2757595557	323	cleavage	24	25
2757595560	158	cleavage	23	24
2757595562	325	cleavage	26	27
2757595564	335	cleavage	35	36
2757595568	318	cleavage	19	20
2757595604	443	cleavage	26	27
2757595636	298	cleavage	22	23
2757595638	321	cleavage	22	23
2757595661	323	cleavage	23	24
2757595664	305	cleavage	32	33
2757595683	353	cleavage	19	20
2757595714	157	cleavage	39	40
2757595731	339	cleavage	25	26
2757595748	322	cleavage	23	24
2757595753	152	cleavage	30	31
2757595755	266	cleavage	21	22
2757595756	217	cleavage	27	28
2757595759	531	cleavage	25	26
2757595820	317	cleavage	22	23
2757595826	448	cleavage	22	23
2757595834	337	cleavage	38	39
2757595841	330	cleavage	27	28
2757595858	155	cleavage	30	31
2757595865	126	cleavage	23	24
2757595896	439	cleavage	30	31
2757595898	366	cleavage	20	21
