,0,1,2
Fa13.BD.MLB.SN.MAG4,0.312907561297,0.113317409854,0.573775028849
Su13.BD.MLB.DD.MAG4,0.256845345169,0.228363113969,0.514791540861
Su13.BD.MM15.SN.C.MAG4,0.126427241675,0.3622501056,0.511322652725
Sp13.BD.MM110.DD.MAG4,0.040260051749,0.220005739683,0.739734208568
Fa13.BD.MM15.SD.MAG4,0.0922298471906,0.345171920893,0.562598231917
Su13.BD.MM110.DN.MAG4,0.00466735016674,0.0911721270677,0.904160522766
Fa13.BD.MM15.SN.MAG4,0.106910892471,0.298502020572,0.594587086957
Su13.BD.MLB.SD.C.MAG4,0.31233817617,0.222078476956,0.465583346874
Fa13.BD.MM110.SD.MAG4,0.0879364893205,0.368602318992,0.543461191687
Sp13.BD.MM110.SN.MAG4,0.0302424733813,0.188622781764,0.781134744855
Su13.BD.MM110.DCMD.MAG4,0.0666083229726,0.248003841561,0.685387835466
Su13.BD.MM15.DN.MAG4,0.0793865892976,0.319166538005,0.601446872698
Fa13.BD.MM110.SN.MAG4,0.0816069654102,0.365054518018,0.553338516572
Sp13.BD.MM15.SN.MAG4,0.100528621847,0.227716991679,0.671754386474
Fa13.BD.MM15.DN.MAG4,0.0648140734659,0.264208462935,0.670977463599
Sp13.BD.MM15.DD.A.MAG4,0.0883516886008,0.237836406133,0.673811905266
Sp13.BD.MM15.SD.MAG4,0.0660225949115,0.254358251984,0.679619153105
Su13.BD.MM110.SD.MAG4,0.0803958332095,0.490562269771,0.42904189702
Fa13.BD.MM110.DN.MAG4,0.0157103588006,0.0876401640349,0.896649477164
Sp13.BD.MLB.SN.MAG4,0.220296600976,0.238234959682,0.541468439342
Su13.BD.MM15.SD.MAG4,0.128907482023,0.396877164071,0.474215353907
Su13.BD.MM110.SN.C.MAG4,0.0792992732214,0.503673203929,0.417027522849
Sp13.BD.MM110.SD.MAG4,0.0353086839995,0.210689234273,0.754002081727
Fa13.BD.MLB.DN.MAG4,0.280040757824,0.112436544143,0.607522698034
