,0,1
Fa13.BD.MM15.DN.MAG6,0.106907566179,0.893092433821
Sp13.BD.MM110.DD.MAG6,0.074057289862,0.925942710138
Fa13.BD.MM110.SN.MAG6,0.316089171226,0.683910828774
Sp13.BD.MLB.SN.MAG6,0.385883228157,0.614116771843
Su13.BD.MLB.SD.C.MAG6,0.259509008346,0.740490991654
Sp13.BD.MM110.SN.MAG6,0.0773424113512,0.922657588649
Su13.BD.MM110.DN.MAG6,0.0296193474455,0.970380652555
Su13.BD.MM15.DN.MAG6,0.108649535434,0.891350464566
Fa13.BD.MLB.SN.MAG6,0.301506266845,0.698493733155
Su13.BD.MM15.SN.C.MAG6,0.209487734542,0.790512265458
Su13.BD.MLB.DD.MAG6,0.245246908059,0.754753091941
Sp13.BD.MM15.SD.MAG6,0.0897176088488,0.910282391151
Sp13.BD.MM15.SN.MAG6,0.110545537581,0.889454462419
Su13.BD.MM110.SD.MAG6,0.372970258094,0.627029741906
Fa13.BD.MM110.SD.MAG6,0.291156664272,0.708843335728
Fa13.BD.MM15.SD.MAG6,0.173212351539,0.826787648461
Fa13.BD.MM15.SN.MAG6,0.165851478582,0.834148521418
Su13.BD.MM15.SD.MAG6,0.192263180086,0.807736819914
Fa13.BD.MM110.DN.MAG6,0.0944002162111,0.905599783789
Fa13.BD.MLB.DN.MAG6,0.278025206866,0.721974793134
Sp13.BD.MM110.SD.MAG6,0.0720023358001,0.9279976642
Sp13.BD.MM15.DD.A.MAG6,0.117628792447,0.882371207553
Su13.BD.MM110.SN.C.MAG6,0.379206307525,0.620793692475
