rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.06749074945
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.21594414092
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	5.45809973224
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	5.62684458021
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	5.92741345547
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	5.10072048803
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	6.73463395475
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	6.58510399138
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.042760801
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	11.2802561991
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	10.565277966
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	7.93951097652
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.4957215812
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	5.16910121136
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.83402728116
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.36778529163
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	3.78398905449
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.66114160146
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	10.9766489171
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.79651367981
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.53813292509
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	6.12751827724
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.80264784123
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	n/a
rebinned_bins/final-refined_bins_anvi_headers/B72-73_Su13.BD.MM15.SN.C_rebin5-6_refined3-contigs.fa	4.36186206825
