,0,1
Sp13.BD.MM110.DD.MAG3,0.603046291093,0.396953708907
Su13.BD.MM110.SD.MAG3,0.424733727613,0.575266272387
Fa13.BD.MM110.DN.MAG3,0.45015296175,0.54984703825
Sp13.BD.MM110.SN.MAG3,0.567232828067,0.432767171933
Sp13.BD.MM110.SD.MAG3,0.553146788024,0.446853211976
Fa13.BD.MLB.DN.MAG3,0.084313307923,0.915686692077
Sp13.BD.MM15.SN.MAG3,0.38119092779,0.61880907221
Fa13.BD.MM110.SN.MAG3,0.430879750672,0.569120249328
Su13.BD.MM15.DN.MAG3,0.41617411535,0.58382588465
Fa13.BD.MM15.SN.MAG3,0.364011266827,0.635988733173
Su13.BD.MM110.SN.C.MAG3,0.468756325744,0.531243674256
Fa13.BD.MLB.SN.MAG3,0.0674376259081,0.932562374092
Su13.BD.MLB.DD.MAG3,0.139353657803,0.860646342197
Su13.BD.MLB.SD.C.MAG3,0.152129902604,0.847870097396
Sp13.BD.MM15.DD.A.MAG3,0.360712194187,0.639287805813
Su13.BD.MM15.SN.C.MAG3,0.336790505169,0.663209494831
Su13.BD.MM110.DCMD.MAG3,0.312644705553,0.687355294447
Su13.BD.MM15.SD.MAG3,0.379389355842,0.620610644158
Sp13.BD.MM15.SD.MAG3,0.426538296429,0.573461703571
Fa13.BD.MM15.DN.MAG3,0.376194049129,0.623805950871
Sp13.BD.MLB.SN.MAG3,0.425673047401,0.574326952599
Fa13.BD.MM110.SD.MAG3,0.461369030413,0.538630969587
Fa13.BD.MM15.SD.MAG3,0.437683208052,0.562316791948
