,0,1
Fa13.BD.MM15.DN.MAG6,0.106265923339,0.893734076661
Sp13.BD.MM110.DD.MAG6,0.075374651984,0.924625348016
Fa13.BD.MM110.SN.MAG6,0.309008378791,0.690991621209
Sp13.BD.MLB.SN.MAG6,0.38353390262,0.61646609738
Su13.BD.MLB.SD.C.MAG6,0.245817113772,0.754182886228
Sp13.BD.MM110.SN.MAG6,0.0776657835353,0.922334216465
Su13.BD.MM110.DN.MAG6,0.0242361197641,0.975763880236
Su13.BD.MM15.DN.MAG6,0.110393975512,0.889606024488
Fa13.BD.MLB.SN.MAG6,0.299790236018,0.700209763982
Su13.BD.MM15.SN.C.MAG6,0.206266442249,0.793733557751
Su13.BD.MLB.DD.MAG6,0.237874221801,0.762125778199
Sp13.BD.MM15.SD.MAG6,0.0863453002045,0.913654699795
Sp13.BD.MM15.SN.MAG6,0.110013768595,0.889986231405
Su13.BD.MM110.SD.MAG6,0.378287617548,0.621712382452
Fa13.BD.MM110.SD.MAG6,0.292069065203,0.707930934797
Fa13.BD.MM15.SD.MAG6,0.166535243025,0.833464756975
Fa13.BD.MM15.SN.MAG6,0.165705947364,0.834294052636
Su13.BD.MM15.SD.MAG6,0.198023053419,0.801976946581
Fa13.BD.MM110.DN.MAG6,0.0942390208973,0.905760979103
Fa13.BD.MLB.DN.MAG6,0.272940659327,0.727059340673
Sp13.BD.MM110.SD.MAG6,0.0719646911448,0.928035308855
Sp13.BD.MM15.DD.A.MAG6,0.117222114408,0.882777885592
Su13.BD.MM110.SN.C.MAG6,0.385223800635,0.614776199365
