gene_oid	gene_length	feature_type	start_coord	end_coord
2737832370	325	cleavage	32	33
2737832395	275	cleavage	27	28
2737832459	246	cleavage	24	25
2737832462	273	cleavage	38	39
2737832482	199	cleavage	23	24
2737832487	212	cleavage	20	21
2737832575	317	cleavage	29	30
2737832591	336	cleavage	30	31
2737832596	148	cleavage	20	21
2737832608	282	cleavage	24	25
2737832708	164	cleavage	24	25
2737832777	324	cleavage	23	24
2737832792	204	cleavage	22	23
2737832800	251	cleavage	26	27
2737832843	269	cleavage	30	31
2737832856	207	cleavage	41	42
2737832857	209	cleavage	27	28
2737832899	432	cleavage	21	22
2737832938	193	cleavage	26	27
2737832963	215	cleavage	18	19
2737833017	498	cleavage	42	43
2737833031	380	cleavage	19	20
