,0,2,4
Su13.BD.MM15.DN.MAG10,0.109874418048,0.460409624146,0.364998431554
Su13.BD.MLB.DD.MAG10,0.210985746839,0.349584482717,0.0525536493996
Sp13.BD.MM110.DD.MAG10,0.33454249631,0.369110248504,0.186530056063
Fa13.BD.MM110.DN.MAG10,0.467912262595,0.327635123199,0.123806532959
Sp13.BD.MLB.SN.MAG10,0.152699344084,0.369909022914,0.0721341836471
Fa13.BD.MLB.DN.MAG10,0.273706570929,0.311119460826,0.0467383375919
Fa13.BD.MM110.SN.MAG10,0.00402924405992,0.659404160543,0.306617314551
Sp13.BD.MM15.SN.MAG10,0.249501793795,0.361322509606,0.164508225434
Fa13.BD.MM15.SD.MAG10,0.0323715224532,0.551342899367,0.37136038807
Fa13.BD.MM15.DN.MAG10,0.142256744489,0.517049747391,0.276187340994
Su13.BD.MM110.DCMD.MAG10,0.102722944168,0.527302076784,0.335771472747
Sp13.BD.MM15.SD.MAG10,0.226764033149,0.42464743382,0.191493985889
Sp13.BD.MM15.DD.A.MAG10,0.25216377986,0.426058340672,0.133534075236
Sp13.BD.MM110.SN.MAG10,0.398542659356,0.387924768879,0.135938191704
Fa13.BD.MM15.SN.MAG10,0.0823153957852,0.489242681157,0.374367003876
Fa13.BD.MM110.SD.MAG10,0.00565827941649,0.507305037837,0.44624477705
Su13.BD.MM110.SN.C.MAG10,0.00050892623878,0.81662461558,0.15757268358
Su13.BD.MM15.SN.C.MAG10,0.0408484206347,0.713688511043,0.185191390281
Su13.BD.MLB.SD.C.MAG10,0.118862724807,0.324595630632,0.0696444178098
Su13.BD.MM110.SD.MAG10,0.000104495287094,0.788275889607,0.192134366683
Fa13.BD.MLB.SN.MAG10,0.348294448084,0.251173717231,0.0108665942239
Su13.BD.MM15.SD.MAG10,0.0198801725729,0.716062115057,0.206190531759
Sp13.BD.MM110.SD.MAG10,0.359614805271,0.407774687464,0.147934271763
