gene_oid	gene_length	feature_type	start_coord	end_coord
2757585815	343	cleavage	23	24
2757585836	426	cleavage	30	31
2757585837	516	cleavage	23	24
2757585868	372	cleavage	31	32
2757585875	599	cleavage	27	28
2757585900	400	cleavage	19	20
2757585901	118	cleavage	19	20
2757585911	40	cleavage	19	20
2757585917	254	cleavage	23	24
2757585931	346	cleavage	26	27
2757585945	86	cleavage	26	27
2757585947	148	cleavage	26	27
2757585966	113	cleavage	28	29
2757586037	206	cleavage	28	29
2757586042	192	cleavage	21	22
2757586047	354	cleavage	25	26
2757586053	209	cleavage	23	24
2757586144	623	cleavage	29	30
2757586146	158	cleavage	30	31
2757586163	112	cleavage	19	20
2757586180	314	cleavage	37	38
2757586232	147	cleavage	19	20
2757586241	162	cleavage	19	20
2757586242	150	cleavage	22	23
2757586258	51	cleavage	26	27
2757586305	417	cleavage	24	25
2757586330	324	cleavage	23	24
2757586341	326	cleavage	25	26
2757586354	410	cleavage	22	23
2757586365	227	cleavage	24	25
2757586367	376	cleavage	22	23
2757586376	128	cleavage	23	24
2757586389	58	cleavage	18	19
2757586392	275	cleavage	20	21
2757586396	214	cleavage	26	27
2757586424	368	cleavage	28	29
2757586425	417	cleavage	22	23
2757586426	77	cleavage	28	29
2757586430	511	cleavage	23	24
2757586434	170	cleavage	24	25
2757586449	340	cleavage	22	23
2757586453	321	cleavage	25	26
2757586460	461	cleavage	28	29
2757586477	157	cleavage	32	33
2757586479	156	cleavage	32	33
2757586495	527	cleavage	26	27
2757586509	325	cleavage	22	23
2757586515	189	cleavage	22	23
2757586527	62	cleavage	20	21
2757586544	377	cleavage	27	28
2757586576	71	cleavage	25	26
2757586612	329	cleavage	22	23
2757586621	46	cleavage	22	23
2757586657	474	cleavage	26	27
2757586664	388	cleavage	23	24
2757586679	170	cleavage	22	23
2757586680	231	cleavage	30	31
2757586692	119	cleavage	27	28
2757586693	656	cleavage	22	23
2757586694	96	cleavage	24	25
2757586695	289	cleavage	28	29
2757586699	145	cleavage	27	28
2757586753	326	cleavage	22	23
2757586754	421	cleavage	24	25
2757586761	237	cleavage	23	24
2757586767	108	cleavage	21	22
2757586770	81	cleavage	23	24
2757586782	237	cleavage	40	41
2757586800	257	cleavage	20	21
2757586819	56	cleavage	39	40
2757586846	186	cleavage	21	22
2757586854	335	cleavage	30	31
2757586865	102	cleavage	38	39
2757586886	105	cleavage	25	26
2757586887	477	cleavage	26	27
2757586888	471	cleavage	29	30
2757586889	166	cleavage	27	28
2757586891	114	cleavage	25	26
2757586892	97	cleavage	23	24
2757586902	451	cleavage	27	28
2757586916	216	cleavage	20	21
2757586932	56	cleavage	23	24
2757586962	547	cleavage	21	22
2757586987	151	cleavage	20	21
2757586992	344	cleavage	24	25
2757587042	202	cleavage	21	22
2757587046	329	cleavage	29	30
2757587049	249	cleavage	26	27
2757587066	340	cleavage	21	22
2757587073	166	cleavage	20	21
2757587116	330	cleavage	23	24
2757587127	239	cleavage	24	25
2757587146	62	cleavage	33	34
2757587154	306	cleavage	19	20
2757587170	321	cleavage	21	22
2757587212	103	cleavage	26	27
2757587234	341	cleavage	22	23
2757587251	367	cleavage	25	26
2757587263	181	cleavage	27	28
2757587286	108	cleavage	26	27
2757587300	316	cleavage	21	22
2757587395	246	cleavage	22	23
2757587422	280	cleavage	18	19
2757587459	155	cleavage	26	27
2757587469	100	cleavage	20	21
2757587525	239	cleavage	20	21
2757587538	111	cleavage	25	26
