gene_oid	gene_length	feature_type	start_coord	end_coord
2737841740	332	cleavage	32	33
2737841743	192	cleavage	26	27
2737841751	139	cleavage	30	31
2737841757	328	cleavage	24	25
2737841758	170	cleavage	27	28
2737841779	717	cleavage	37	38
2737841788	162	cleavage	34	35
2737841793	433	cleavage	33	34
2737841794	175	cleavage	24	25
2737841795	271	cleavage	27	28
2737841839	349	cleavage	28	29
2737841846	327	cleavage	25	26
2737841848	109	cleavage	19	20
2737841884	208	cleavage	30	31
2737841901	210	cleavage	23	24
2737841909	197	cleavage	24	25
2737841974	586	cleavage	22	23
2737841977	609	cleavage	24	25
2737841994	85	cleavage	29	30
2737842034	385	cleavage	32	33
2737842048	300	cleavage	23	24
2737842054	67	cleavage	18	19
2737842059	343	cleavage	33	34
2737842080	340	cleavage	22	23
2737842086	360	cleavage	21	22
2737842141	250	cleavage	22	23
2737842143	508	cleavage	22	23
2737842209	326	cleavage	27	28
2737842212	332	cleavage	26	27
2737842217	338	cleavage	20	21
2737842227	270	cleavage	20	21
2737842238	151	cleavage	20	21
2737842239	151	cleavage	18	19
2737842280	319	cleavage	18	19
2737842289	182	cleavage	25	26
2737842314	165	cleavage	30	31
2737842329	336	cleavage	28	29
2737842340	667	cleavage	25	26
2737842368	316	cleavage	22	23
2737842370	296	cleavage	22	23
2737842378	252	cleavage	21	22
2737842380	108	cleavage	18	19
2737842381	288	cleavage	23	24
2737842402	331	cleavage	30	31
2737842421	293	cleavage	28	29
2737842424	340	cleavage	28	29
2737842425	343	cleavage	23	24
2737842428	327	cleavage	26	27
2737842438	257	cleavage	20	21
2737842445	320	cleavage	23	24
2737842449	331	cleavage	31	32
2737842466	172	cleavage	25	26
2737842518	439	cleavage	18	19
2737842519	162	cleavage	18	19
2737842520	357	cleavage	21	22
2737842534	322	cleavage	27	28
2737842552	153	cleavage	28	29
2737842566	600	cleavage	25	26
2737842574	439	cleavage	22	23
2737842577	357	cleavage	25	26
2737842595	325	cleavage	24	25
2737842598	26	cleavage	17	18
2737842613	255	cleavage	23	24
2737842637	212	cleavage	27	28
2737842638	266	cleavage	26	27
2737842657	326	cleavage	25	26
2737842674	326	cleavage	26	27
2737842678	93	cleavage	23	24
2737842688	329	cleavage	22	23
2737842710	339	cleavage	40	41
2737842713	325	cleavage	26	27
2737842725	179	cleavage	28	29
2737842727	204	cleavage	28	29
2737842737	323	cleavage	24	25
2737842738	163	cleavage	27	28
2737842761	151	cleavage	32	33
2737842772	334	cleavage	34	35
2737842806	420	cleavage	20	21
2737842815	382	cleavage	28	29
2737842838	429	cleavage	22	23
2737842858	543	cleavage	28	29
2737842891	74	cleavage	42	43
2737842899	343	cleavage	29	30
2737842908	595	cleavage	21	22
2737842919	355	cleavage	26	27
2737842934	343	cleavage	22	23
2737842950	196	cleavage	17	18
2737842955	418	cleavage	24	25
2737842961	169	cleavage	25	26
2737843028	250	cleavage	25	26
2737843038	159	cleavage	24	25
2737843040	395	cleavage	30	31
2737843059	322	cleavage	25	26
2737843104	371	cleavage	47	48
2737843138	436	cleavage	22	23
2737843143	325	cleavage	26	27
2737843144	328	cleavage	29	30
2737843161	313	cleavage	22	23
2737843169	54	cleavage	22	23
2737843182	529	cleavage	25	26
2737843238	327	cleavage	27	28
2737843263	326	cleavage	26	27
2737843275	291	cleavage	23	24
2737843319	450	cleavage	21	22
2737843322	506	cleavage	34	35
2737843327	475	cleavage	26	27
2737843333	134	cleavage	28	29
2737843343	325	cleavage	24	25
2737843348	319	cleavage	18	19
2737843374	122	cleavage	22	23
2737843376	265	cleavage	29	30
2737843419	220	cleavage	28	29
2737843420	203	cleavage	22	23
2737843454	280	cleavage	24	25
2737843461	225	cleavage	22	23
