gene_oid	gene_length	feature_type	start_coord	end_coord
2737697631	329	cleavage	30	31
2737697636	335	cleavage	27	28
2737697640	208	cleavage	22	23
2737697668	137	cleavage	27	28
2737697674	350	cleavage	22	23
2737697688	358	cleavage	24	25
2737697711	95	cleavage	21	22
2737697726	262	cleavage	20	21
2737697727	175	cleavage	18	19
2737697728	424	cleavage	23	24
2737697765	150	cleavage	22	23
2737697775	333	cleavage	32	33
2737697776	458	cleavage	24	25
2737697790	296	cleavage	20	21
2737697805	323	cleavage	23	24
2737697807	129	cleavage	27	28
2737697820	226	cleavage	17	18
2737697821	381	cleavage	27	28
2737697836	151	cleavage	21	22
2737697841	331	cleavage	30	31
2737697874	189	cleavage	21	22
2737697894	331	cleavage	23	24
2737697914	342	cleavage	27	28
2737697962	336	cleavage	20	21
2737697972	529	cleavage	25	26
2737697990	322	cleavage	21	22
2737697997	203	cleavage	33	34
2737698039	307	cleavage	29	30
2737698051	323	cleavage	22	23
2737698053	325	cleavage	25	26
2737698069	338	cleavage	28	29
2737698106	328	cleavage	28	29
2737698107	322	cleavage	21	22
2737698116	346	cleavage	25	26
2737698179	440	cleavage	46	47
2737698239	320	cleavage	23	24
2737698329	98	cleavage	23	24
2737698352	176	cleavage	25	26
2737698369	216	cleavage	32	33
2737698393	252	cleavage	20	21
2737698399	317	cleavage	21	22
2737698449	334	cleavage	23	24
2737698458	392	cleavage	29	30
2737698469	674	cleavage	29	30
2737698482	299	cleavage	37	38
2737698533	112	cleavage	26	27
2737698605	338	cleavage	35	36
2737698633	208	cleavage	30	31
2737698635	265	cleavage	25	26
2737698641	349	cleavage	31	32
2737698652	322	cleavage	21	22
2737698655	324	cleavage	25	26
2737698657	320	cleavage	24	25
2737698660	311	cleavage	19	20
2737698695	602	cleavage	18	19
2737698715	333	cleavage	24	25
2737698718	325	cleavage	27	28
2737698739	331	cleavage	32	33
2737698743	331	cleavage	29	30
2737698751	334	cleavage	25	26
2737698788	416	cleavage	20	21
2737698789	387	cleavage	33	34
2737698794	332	cleavage	31	32
2737698799	322	cleavage	24	25
2737698803	132	cleavage	35	36
2737698809	260	cleavage	23	24
2737698820	331	cleavage	24	25
2737698823	443	cleavage	28	29
2737698830	323	cleavage	21	22
2737698835	324	cleavage	21	22
2737698846	309	cleavage	27	28
2737698895	411	cleavage	22	23
2737698896	62	cleavage	30	31
2737698898	351	cleavage	45	46
2737698902	331	cleavage	32	33
2737698906	188	cleavage	21	22
2737698911	298	cleavage	19	20
2737698934	487	cleavage	31	32
2737698957	334	cleavage	34	35
2737698968	264	cleavage	32	33
2737698993	327	cleavage	29	30
2737699020	397	cleavage	24	25
2737699025	734	cleavage	27	28
2737699085	161	cleavage	21	22
2737699089	127	cleavage	24	25
2737699100	324	cleavage	24	25
2737699120	73	cleavage	18	19
2737699122	131	cleavage	19	20
2737699149	526	cleavage	26	27
2737699153	105	cleavage	33	34
2737699173	330	cleavage	24	25
2737699251	411	cleavage	23	24
2737699253	324	cleavage	25	26
2737699292	328	cleavage	29	30
2737699307	321	cleavage	22	23
2737699322	327	cleavage	24	25
2737699331	243	cleavage	34	35
2737699338	359	cleavage	26	27
2737699352	199	cleavage	22	23
2737699368	323	cleavage	27	28
2737699372	343	cleavage	23	24
2737699395	185	cleavage	25	26
2737699396	327	cleavage	28	29
2737699407	120	cleavage	22	23
2737699469	94	cleavage	19	20
2737699472	199	cleavage	22	23
2737699479	338	cleavage	39	40
2737699482	328	cleavage	31	32
2737699485	212	cleavage	23	24
2737699491	344	cleavage	24	25
2737699495	147	cleavage	21	22
2737699505	123	cleavage	18	19
2737699510	332	cleavage	22	23
2737699523	222	cleavage	22	23
2737699534	327	cleavage	25	26
2737699542	248	cleavage	20	21
2737699547	556	cleavage	34	35
2737699558	388	cleavage	25	26
2737699561	376	cleavage	27	28
2737699565	105	cleavage	24	25
2737699570	126	cleavage	21	22
2737699608	108	cleavage	34	35
2737699629	682	cleavage	31	32
2737699657	377	cleavage	20	21
2737699685	329	cleavage	28	29
2737699703	331	cleavage	31	32
2737699719	111	cleavage	23	24
2737699728	336	cleavage	27	28
2737699731	530	cleavage	29	30
2737699737	218	cleavage	22	23
2737699761	216	cleavage	20	21
2737699767	337	cleavage	32	33
2737699771	332	cleavage	33	34
2737699810	377	cleavage	22	23
2737699839	184	cleavage	32	33
2737699868	456	cleavage	28	29
2737699880	106	cleavage	27	28
2737699883	112	cleavage	27	28
2737699885	376	cleavage	28	29
2737699886	152	cleavage	30	31
2737699888	266	cleavage	21	22
2737699889	223	cleavage	33	34
2737699912	329	cleavage	33	34
2737699931	325	cleavage	27	28
2737699938	330	cleavage	27	28
2737699947	328	cleavage	26	27
2737699958	417	cleavage	27	28
2737699962	321	cleavage	22	23
2737699965	468	cleavage	24	25
2737699966	444	cleavage	23	24
2737699982	439	cleavage	33	34
2737700004	185	cleavage	27	28
2737700014	292	cleavage	23	24
2737700019	147	cleavage	24	25
2737700047	724	cleavage	21	22
2737700057	203	cleavage	27	28
2737700093	376	cleavage	29	30
2737700099	102	cleavage	22	23
2737700106	329	cleavage	23	24
2737700134	139	cleavage	21	22
2737700135	283	cleavage	19	20
2737700136	319	cleavage	19	20
2737700149	330	cleavage	27	28
2737700164	330	cleavage	29	30
