,0,1
Fa13.BD.MM110.SN.MAG7,0.407841137185,0.592158862815
Fa13.BD.MLB.SN.MAG7,0.149252347559,0.850747652441
Su13.BD.MM15.DN.MAG7,0.44785234148,0.55214765852
Fa13.BD.MM15.DN.MAG7,0.435997179943,0.564002820057
Fa13.BD.MM110.SD.MAG7,0.424199534281,0.575800465719
Fa13.BD.MM15.SD.MAG7,0.489937329722,0.510062670278
Fa13.BD.MM110.DN.MAG7,0.529680481825,0.470319518175
Sp13.BD.MM15.SD.MAG7,0.455803874087,0.544196125913
Su13.BD.MM15.SN.C.MAG7,0.269852567,0.730147433
Sp13.BD.MLB.SN.MAG7,0.40155187848,0.59844812152
Sp13.BD.MM110.DD.MAG7,0.592081188561,0.407918811439
Su13.BD.MLB.SD.C.MAG7,0.0698178977339,0.930182102266
Fa13.BD.MM15.SN.MAG7,0.435859773071,0.564140226929
Sp13.BD.MM110.SN.MAG7,0.658261274504,0.341738725496
Sp13.BD.MM15.SN.MAG7,0.404561581258,0.595438418742
Su13.BD.MLB.DD.MAG7,0.123720829225,0.876279170775
Sp13.BD.MM110.SD.MAG7,0.618383821302,0.381616178698
Sp13.BD.MM15.DD.A.MAG7,0.405032604392,0.594967395608
Su13.BD.MM110.SN.C.MAG7,0.556469203599,0.443530796401
Fa13.BD.MLB.DN.MAG7,0.154439386653,0.845560613347
Su13.BD.MM110.SD.MAG7,0.507986507394,0.492013492606
Su13.BD.MM15.SD.MAG7,0.281649594288,0.718350405712
