gene_oid	gene_length	feature_type	start_coord	end_coord
2757584214	58	cleavage	18	19
2757584216	186	cleavage	19	20
2757584251	204	cleavage	22	23
2757584275	251	cleavage	26	27
2757584297	275	cleavage	27	28
2757584360	195	cleavage	27	28
2757584442	246	cleavage	24	25
2757584461	400	cleavage	32	33
2757584480	324	cleavage	23	24
2757584483	237	cleavage	30	31
2757584529	340	cleavage	19	20
2757584551	167	cleavage	25	26
2757584561	446	cleavage	26	27
2757584567	318	cleavage	24	25
2757584584	240	cleavage	25	26
2757584598	319	cleavage	22	23
2757584605	507	cleavage	32	33
2757584642	96	cleavage	25	26
2757584654	336	cleavage	23	24
2757584690	118	cleavage	25	26
2757584712	161	cleavage	19	20
2757584743	127	cleavage	32	33
2757584759	395	cleavage	36	37
2757584760	433	cleavage	38	39
2757584784	105	cleavage	21	22
2757584864	193	cleavage	26	27
2757584944	37	cleavage	29	30
2757584958	148	cleavage	20	21
2757584971	269	cleavage	26	27
2757584972	191	cleavage	28	29
2757584987	164	cleavage	24	25
2757585001	37	cleavage	18	19
2757585013	402	cleavage	27	28
2757585027	253	cleavage	22	23
2757585065	380	cleavage	19	20
2757585074	124	cleavage	23	24
2757585078	200	cleavage	19	20
2757585106	404	cleavage	28	29
2757585117	167	cleavage	18	19
2757585131	368	cleavage	26	27
2757585136	138	cleavage	22	23
2757585143	237	cleavage	20	21
2757585154	280	cleavage	24	25
2757585184	412	cleavage	27	28
2757585194	206	cleavage	22	23
2757585239	452	cleavage	22	23
2757585246	171	cleavage	23	24
2757585314	345	cleavage	26	27
2757585319	174	cleavage	27	28
2757585350	421	cleavage	25	26
2757585367	441	cleavage	21	22
2757585405	498	cleavage	42	43
2757585456	163	cleavage	30	31
2757585465	113	cleavage	16	17
2757585466	159	cleavage	18	19
2757585498	212	cleavage	20	21
2757585502	483	cleavage	23	24
2757585525	246	cleavage	21	22
2757585562	182	cleavage	24	25
2757585563	187	cleavage	23	24
2757585583	350	cleavage	24	25
2757585593	70	cleavage	34	35
2757585607	383	cleavage	32	33
2757585622	222	cleavage	41	42
2757585623	209	cleavage	27	28
2757585652	214	cleavage	25	26
2757585653	270	cleavage	25	26
2757585664	101	cleavage	20	21
2757585675	276	cleavage	22	23
2757585676	305	cleavage	19	20
2757585712	169	cleavage	24	25
2757585713	781	cleavage	28	29
2757585729	185	cleavage	36	37
2757585749	324	cleavage	25	26
2757585786	147	cleavage	20	21
