gene_oid	gene_length	feature_type	start_coord	end_coord
2737840567	316	cleavage	21	22
2737840572	367	cleavage	25	26
2737840596	147	cleavage	19	20
2737840625	112	cleavage	19	20
2737840708	113	cleavage	28	29
2737840726	51	cleavage	26	27
2737840740	81	cleavage	23	24
2737840756	239	cleavage	20	21
2737840826	511	cleavage	23	24
2737840852	368	cleavage	28	29
2737840853	417	cleavage	22	23
2737840854	77	cleavage	28	29
2737840857	321	cleavage	25	26
2737840866	111	cleavage	25	26
2737840874	321	cleavage	21	22
2737840879	166	cleavage	20	21
2737840936	170	cleavage	22	23
2737840937	231	cleavage	30	31
2737840951	151	cleavage	20	21
2737840956	344	cleavage	24	25
2737840960	128	cleavage	23	24
2737840992	108	cleavage	26	27
2737841025	62	cleavage	33	34
2737841070	100	cleavage	20	21
2737841121	623	cleavage	29	30
2737841126	257	cleavage	20	21
2737841180	329	cleavage	29	30
2737841183	249	cleavage	26	27
2737841189	656	cleavage	22	23
2737841190	96	cleavage	24	25
2737841191	289	cleavage	28	29
2737841195	145	cleavage	27	28
2737841231	189	cleavage	22	23
2737841235	376	cleavage	22	23
2737841254	71	cleavage	25	26
2737841279	105	cleavage	25	26
2737841280	477	cleavage	26	27
2737841281	471	cleavage	29	30
2737841282	166	cleavage	27	28
2737841284	114	cleavage	25	26
2737841285	97	cleavage	23	24
2737841291	325	cleavage	22	23
2737841299	86	cleavage	26	27
2737841305	103	cleavage	26	27
2737841335	157	cleavage	32	33
2737841337	156	cleavage	32	33
2737841345	239	cleavage	24	25
2737841352	426	cleavage	30	31
2737841353	516	cleavage	23	24
2737841367	527	cleavage	26	27
2737841375	417	cleavage	24	25
2737841387	341	cleavage	22	23
2737841393	372	cleavage	31	32
2737841440	246	cleavage	22	23
2737841474	377	cleavage	27	28
2737841483	62	cleavage	20	21
2737841485	343	cleavage	23	24
2737841503	209	cleavage	23	24
2737841516	410	cleavage	22	23
2737841527	474	cleavage	26	27
2737841541	547	cleavage	21	22
2737841548	346	cleavage	26	27
2737841629	155	cleavage	26	27
2737841643	46	cleavage	22	23
2737841652	108	cleavage	21	22
2737841659	330	cleavage	23	24
2737841669	340	cleavage	22	23
2737841700	326	cleavage	25	26
2737841706	461	cleavage	28	29
2737841712	400	cleavage	19	20
2737841713	118	cleavage	19	20
