gene_oid	gene_length	feature_type	start_coord	end_coord
2737825853	298	cleavage	21	22
2737825869	319	cleavage	21	22
2737825872	217	cleavage	18	19
2737825876	46	cleavage	26	27
2737825896	68	cleavage	24	25
2737825903	528	cleavage	25	26
2737825906	384	cleavage	23	24
2737825912	393	cleavage	24	25
2737825913	531	cleavage	30	31
2737825919	353	cleavage	21	22
2737825954	456	cleavage	29	30
2737825992	505	cleavage	33	34
2737826016	168	cleavage	22	23
2737826017	250	cleavage	43	44
2737826040	323	cleavage	23	24
2737826051	514	cleavage	22	23
2737826057	324	cleavage	25	26
2737826066	429	cleavage	27	28
2737826080	221	cleavage	23	24
2737826110	141	cleavage	29	30
2737826116	329	cleavage	27	28
2737826155	332	cleavage	31	32
2737826158	194	cleavage	38	39
2737826159	332	cleavage	36	37
2737826200	180	cleavage	31	32
2737826207	397	cleavage	25	26
2737826232	342	cleavage	26	27
2737826248	401	cleavage	26	27
2737826280	325	cleavage	21	22
2737826302	200	cleavage	22	23
2737826311	324	cleavage	25	26
2737826345	331	cleavage	30	31
2737826347	324	cleavage	25	26
2737826349	323	cleavage	21	22
2737826371	116	cleavage	21	22
2737826379	329	cleavage	29	30
2737826382	249	cleavage	26	27
2737826395	159	cleavage	21	22
2737826424	581	cleavage	19	20
2737826431	327	cleavage	23	24
2737826434	426	cleavage	28	29
2737826440	281	cleavage	29	30
2737826470	314	cleavage	24	25
2737826481	410	cleavage	22	23
2737826486	318	cleavage	23	24
2737826502	782	cleavage	34	35
2737826520	213	cleavage	17	18
2737826540	131	cleavage	27	28
2737826558	627	cleavage	19	20
2737826570	325	cleavage	25	26
2737826585	675	cleavage	26	27
2737826586	146	cleavage	18	19
2737826587	165	cleavage	18	19
2737826610	100	cleavage	23	24
2737826623	127	cleavage	23	24
2737826637	322	cleavage	24	25
2737826642	176	cleavage	24	25
2737826721	669	cleavage	25	26
2737826736	112	cleavage	26	27
2737826740	270	cleavage	25	26
2737826747	461	cleavage	27	28
2737826749	102	cleavage	20	21
2737826783	324	cleavage	25	26
2737826791	161	cleavage	23	24
2737826798	325	cleavage	23	24
2737826817	250	cleavage	19	20
2737826821	344	cleavage	24	25
2737826826	120	cleavage	32	33
2737826831	297	cleavage	32	33
2737826833	86	cleavage	27	28
2737826834	323	cleavage	24	25
2737826837	147	cleavage	27	28
2737826852	208	cleavage	24	25
2737826859	473	cleavage	26	27
2737826864	367	cleavage	26	27
2737826890	437	cleavage	22	23
2737826897	325	cleavage	22	23
2737826905	327	cleavage	27	28
2737826929	617	cleavage	34	35
2737826953	116	cleavage	19	20
2737827011	321	cleavage	22	23
2737827028	387	cleavage	34	35
2737827030	377	cleavage	22	23
2737827044	488	cleavage	33	34
2737827073	150	cleavage	22	23
2737827093	219	cleavage	27	28
2737827098	587	cleavage	17	18
2737827101	789	cleavage	24	25
2737827111	346	cleavage	25	26
2737827121	461	cleavage	39	40
2737827128	296	cleavage	29	30
2737827138	394	cleavage	25	26
2737827149	324	cleavage	21	22
2737827197	321	cleavage	22	23
2737827205	208	cleavage	28	29
2737827208	116	cleavage	21	22
2737827218	325	cleavage	27	28
2737827257	323	cleavage	24	25
2737827260	274	cleavage	20	21
2737827274	324	cleavage	23	24
2737827277	128	cleavage	20	21
2737827294	254	cleavage	23	24
2737827311	135	cleavage	26	27
2737827317	393	cleavage	19	20
2737827318	115	cleavage	19	20
2737827370	324	cleavage	28	29
2737827374	290	cleavage	28	29
2737827377	251	cleavage	25	26
2737827403	357	cleavage	32	33
2737827415	122	cleavage	23	24
2737827416	213	cleavage	19	20
2737827444	400	cleavage	26	27
2737827447	127	cleavage	20	21
2737827449	322	cleavage	25	26
2737827466	365	cleavage	21	22
2737827483	146	cleavage	24	25
2737827490	298	cleavage	22	23
2737827501	199	cleavage	26	27
2737827505	322	cleavage	24	25
2737827506	324	cleavage	24	25
2737827533	526	cleavage	25	26
2737827547	470	cleavage	29	30
2737827548	164	cleavage	25	26
2737827549	114	cleavage	27	28
2737827585	207	cleavage	23	24
2737827588	284	cleavage	25	26
2737827591	328	cleavage	19	20
2737827599	272	cleavage	28	29
2737827616	325	cleavage	23	24
2737827618	95	cleavage	25	26
2737827634	241	cleavage	25	26
2737827639	89	cleavage	27	28
2737827658	334	cleavage	24	25
2737827660	426	cleavage	29	30
2737827661	178	cleavage	25	26
2737827662	379	cleavage	33	34
2737827710	335	cleavage	36	37
2737827740	444	cleavage	31	32
2737827741	285	cleavage	20	21
2737827754	477	cleavage	44	45
2737827757	343	cleavage	42	43
2737827762	400	cleavage	22	23
2737827782	164	cleavage	25	26
2737827783	228	cleavage	50	51
2737827788	391	cleavage	24	25
2737827815	388	cleavage	24	25
2737827819	322	cleavage	24	25
2737827820	324	cleavage	24	25
2737827825	210	cleavage	23	24
2737827833	130	cleavage	40	41
2737827877	138	cleavage	23	24
2737827890	238	cleavage	24	25
